#OTU ID	LD-Run1-02	LD-Run1-03	LD-Run1-04	LD-Run1-05	LD-Run1-06	LD-Run1-07	LD-Run1-08	LD-Run1-09	LD-Run1-10	LD-Run1-11	LD-Run1-12	LD-Run2-01	LD-Run2-02	LD-Run2-03	LD-Run2-04	LD-Run2-05	LD-Run2-06	LD-Run2-07	LD-Run2-08	LD-Run2-09	LD-Run2-10	LD-Run2-11	LD-Run2-12	LD-Run2-13	LD-Run2-14	LD-Run2-15	LD-Run2-16	LD-Run2-18	LD-Run2-19	LD-Run2-20	LD-Run2-21	LD-Run2-22	LD-Run2-23	LD-Run2-24	LD-Run2-25	LD-Run2-26	LD-Run2-27	LD-Run2-28	LD-Run2-29	LD-Run2-30	LD-Run2-32	LD-Run2-33	LD-Run2-34	LD-Run2-35	LD-Run2-36	LD-Run2-37
UNMAPPED	0.075742	0.137518	0.729126	0.543675	0.566977	0.662883	0.0540841	0.436711	0.429018	0.155895	0.625945	0.340449	0.317481	0.340124	0.187021	0.630905	0.312998	0.130549	0.196389	0.352071	0.491378	0.204916	0.519361	0.387308	0.37145	0.677095	0.788581	0.308267	0.699708	0.559333	0.334794	0.365538	0.48723	0.618747	0.470947	0.0730106	0.145343	0.586087	0.557964	0.410846	0.228635	0.301028	0.574483	0.590394	0.630663	0.424645
UNGROUPED	0.7705961002420035	0.7569593813582439	0.2612461425992842	0.40160939385971184	0.394006111259814	0.316028070857009	0.777187177419616	0.49723473959102915	0.49561446039070334	0.6944834329551193	0.3485967119030721	0.5734466488488592	0.5873838315184046	0.5772411941076261	0.7053463260969973	0.3439185952217401	0.6054957181000912	0.7522380581683359	0.686383809477509	0.5652944100004813	0.46165173308370044	0.6535288932959918	0.4257883862847779	0.546207837213949	0.5567459091845767	0.282656843975001	0.21083167948699982	0.6059728959616731	0.283854249313163	0.3837660628919102	0.5710951434822583	0.5603672667266539	0.4609499020431983	0.34149409218110166	0.4702710014532084	0.7831916052968977	0.7170478340463641	0.36972035928590224	0.40194023643643223	0.5228224837639599	0.6559920385822035	0.6191115900276966	0.37699737421099494	0.37871522303964245	0.34448453831900955	0.5088290462496057
1.1.1.1	0.00040283887099999997	9.634728710000001e-05	3.1808150000000003e-06	0.00012137303530000003	1.27757447e-05	2.4477648000000002e-05	0.0004715288298	0.00013061173929999995	0.00018208347139999997	0.000258631515	8.32634368e-05	5.284095660000001e-05	0.000180849177	2.2121904999999996e-05	0.0	4.3272187000000013e-05	0.0	0.00022041126300000003	0.00023242297000000003	9.679709230000003e-05	0.0	0.00021976108999999998	2.353851e-05	2.8414651000000004e-05	5.2639820000000005e-05	5.0353700000000005e-05	0.0	0.00011362987100000002	1.9222737000000003e-05	2.131241e-05	3.5112537e-05	8.472847e-05	3.799318e-05	1.83003e-05	6.255465599999999e-05	0.0003963997719999999	0.0004082339630000001	9.089591e-05	1.9246914e-05	3.0147430000000008e-05	0.00022010983300000005	4.4405024e-05	7.216828e-05	4.5937911e-05	9.966392e-06	4.1190671000000006e-05
1.1.1.100	0.00039025576700000013	0.0002085208895	7.047908e-06	0.00019505223100000003	6.164813999999999e-05	2.4391161000000005e-05	0.00043865168280000005	0.00013524096200000002	0.00014537481259999996	0.000331654107	4.881796920000001e-05	0.00012085240500000002	0.00016747801999999999	0.00017582686099999994	0.00045257949999999994	5.0776047e-05	0.00034426309	0.0003216198299999999	0.000378621217	0.00025092335230000005	0.00017823142900000002	0.0002257221	2.58872e-05	2.2583417e-05	5.8632458e-05	0.0	0.0	0.00015226798699999992	1.3129968999999998e-05	8.438899000000001e-05	0.00013249869800000005	7.797411599999999e-05	3.538225e-05	3.20109e-05	2.36224e-05	0.00036763053699999984	0.000297294968	5.701123e-05	5.8400607e-05	7.854908500000001e-05	0.00026019798	5.8241511e-05	8.451028199999999e-05	8.818137400000001e-05	1.6001071000000002e-05	8.869081e-05
1.1.1.103	0.00044358275129999995	8.206193349999997e-05	2.0695699999999997e-06	9.51145623e-05	2.7947356000000006e-05	1.743427e-06	0.0004063795459000001	0.00010828308400000004	2.68261348e-05	0.0002873305380000001	1.27401781e-05	4.95773203e-05	0.000131586024	7.3394673e-05	0.000150162	6.167322e-05	0.00012632228	0.00021807878899999999	0.00020721136200000008	0.0001145750713	0.00011410302	0.00015693314000000003	6.361327000000001e-06	1.20564e-06	4.1907599999999995e-06	0.0	0.0	3.480113599999999e-05	1.13746e-06	1.1884329e-05	3.3124065e-05	5.7822498800000005e-05	6.76125e-06	0.0	0.0	0.00031967653799999993	7.7143774e-05	3.50664e-05	2.76016e-05	2.9114815000000002e-05	0.00023386935999999994	7.360638000000001e-06	5.512470700000001e-05	2.2068492000000002e-05	9.622442999999999e-06	6.463873599999999e-05
1.1.1.107	3.52529e-05	7.840868e-06	0.0	8.69794e-07	0.0	0.0	4.1273659999999995e-05	7.261e-06	0.0	0.0	3.07349e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.07974e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.024583e-05	3.48498e-06	0.0	0.0	0.0	3.92102e-06	0.0	0.0	0.0	0.0	0.0
1.1.1.108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.87816e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.11	0.0	0.0	0.0	4.93579e-07	4.249237e-07	0.0	1.3774531e-06	0.0	0.0	5.34097e-06	0.0	0.0	1.44208e-06	0.0	0.0	8.14262e-06	0.0	2.3158488e-06	4.28581e-06	3.370489e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8440599999999998e-06	0.0	0.0	1.55373e-06	0.0	0.0	0.0	0.0	1.393813e-06	5.74144e-06	0.0	0.0	0.0	5.00327e-06	0.0	0.0	0.0	0.0	3.47317e-07
1.1.1.122	4.30542e-06	1.2997449000000001e-05	0.0	2.27306e-06	1.682626e-05	0.0	9.5985e-07	6.726319e-06	1.504874e-06	3.5138e-06	5.4326006e-06	4.12798e-07	1.08896e-06	0.0	0.0	1.32484e-06	0.0	3.21909e-06	1.113605e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.32942e-07	0.0	0.0	0.0	2.04462e-06	2.69485e-06	0.0	1.24434e-06	2.367865e-06	0.0	0.0	0.0	1.6047214e-05	0.0	4.04828e-07
1.1.1.125	1.69893e-06	0.0	0.0	3.139579e-06	1.39496e-06	0.0	1.4275e-06	6.17194e-07	3.6954069999999996e-07	4.07852e-06	7.029460000000001e-07	1.297048e-06	1.057646e-05	0.0	0.0	1.1795e-06	0.0	5.05857e-06	0.0	2.12028e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.61748e-06	0.0	0.0	0.0	3.71548e-07	0.0	0.0	0.0	0.0	3.826171e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.43916e-06
1.1.1.127	0.00022105931	3.736463e-05	0.0	5.578595799999999e-05	1.7506934e-06	0.0	0.00023696185299999998	4.6560294e-05	5.513861e-06	0.00012727394	2.0498897e-06	1.3398612500000002e-05	4.410504e-05	1.664113e-06	0.0	2.6311097e-05	0.0	0.000128571327	0.00013015753	4.0835894000000003e-05	0.0	8.340258999999999e-05	2.81898e-07	0.0	2.12971e-06	4.43593e-05	0.0	2.6190781e-05	0.0	0.0	1.9329020000000002e-06	4.243347e-06	8.77135e-06	0.0	4.7512599999999995e-06	0.000218291244	5.1454833000000004e-05	0.0	0.0	5.990175e-06	0.00011829909	5.90532e-07	3.5118919999999995e-05	1.5792844e-05	1.3526719999999998e-06	1.9846688999999997e-05
1.1.1.130	0.00012500103	2.5732407e-05	0.0	2.2124460000000002e-05	1.1782239999999998e-06	0.0	0.00013644895300000005	3.9991032e-05	3.2389679999999998e-06	0.00014901769000000002	5.21887e-07	1.8261744999999998e-05	6.145778e-05	6.1874499999999995e-06	0.0	4.07308e-05	0.0	6.6205888e-05	8.805613e-05	4.0531718e-05	0.0	0.00015932915	0.0	0.0	0.0	0.0	0.0	8.035454e-06	0.0	0.0	5.38913e-07	6.889003000000001e-06	0.0	0.0	0.0	0.000110258142	3.104353e-05	0.0	3.43282e-06	7.870722e-06	8.11454e-05	4.812559999999999e-06	4.573013e-05	1.2630800000000001e-05	2.529277e-06	1.044456e-05
1.1.1.131	0.0	3.83201e-05	0.0	1.93398e-07	2.515709e-05	3.95874e-07	0.0	6.00565e-06	1.71385e-06	3.24351e-05	8.694103e-06	2.14797e-06	5.41468e-06	1.90823e-06	0.0	3.20977e-06	0.0	0.0	5.693781e-05	0.0	0.0	0.0	4.477319e-06	4.65771e-06	2.61129e-06	0.0	0.0	1.57293e-06	0.0	1.62129e-06	0.0	6.037060000000001e-06	0.0	2.46394e-05	3.68684e-06	0.0	1.52197e-06	0.0	1.08435e-06	5.06478e-06	0.0	2.41194e-06	0.0	1.98623e-05	2.67601e-06	0.0
1.1.1.132	3.9084080000000006e-05	6.253894e-06	5.16555e-07	2.4700759e-05	4.4713450999999996e-06	5.068912e-07	3.4269003e-05	1.123737e-05	2.8117765e-06	5.3144628e-05	5.049309e-07	7.9703895e-06	3.6539890000000005e-05	4.88861e-07	0.0	1.870249e-05	0.0	3.252683600000001e-05	2.848072e-05	1.368884e-05	0.0	5.934126e-05	0.0	0.0	6.32972e-07	0.0	0.0	6.079046e-06	0.0	0.0	2.0826619999999998e-06	5.73896e-07	3.14071e-06	0.0	0.0	3.161175e-05	1.192905e-05	0.0	3.98276e-07	4.242526e-06	6.522048e-05	4.2824000000000003e-07	1.1805195999999999e-05	1.54586e-06	8.4252e-07	9.582091e-06
1.1.1.133	6.215218599999999e-06	0.000189816226	1.1282647e-05	8.3772e-06	9.0370385e-05	3.5357845000000005e-05	1.0541985199999997e-05	6.2047022e-05	0.000146590714	6.583499000000001e-05	5.573240999999999e-05	0.00015545891299999996	4.8016330000000005e-05	0.00014515742799999998	0.0	1.0777940000000001e-06	0.0	1.4154740999999999e-05	7.145134e-05	1.2799e-05	0.0	0.0001175833	0.00014422854200000002	0.000215814817	0.00021210878299999998	7.54213e-05	0.0	0.00013806357400000002	2.660421e-05	0.00011566369799999998	0.00016272914999999996	0.00026416609999999996	0.00018795325999999997	0.0001036562	0.00015206494	1.34121e-05	0.000155597464	0.00013334106	8.0940231e-05	0.0001784873309999999	3.273174e-05	0.00024048222	1.695777e-05	3.468222e-05	4.1244909999999996e-05	0.00011505389
1.1.1.135	0.0	1.33594e-05	0.0	0.0	0.0	0.0	0.0	4.24099e-06	1.27104e-06	0.0	1.74897e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.97612e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.136	0.0	0.00011728904	0.0	0.0	5.18447e-07	0.0	0.0	1.617254e-05	1.0188544e-05	0.0	1.161619e-05	1.660387e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.58246e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.34562e-06	3.7051930000000006e-05	0.0	0.0	0.0	0.0	1.037636e-05	0.0	0.0
1.1.1.137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.81543e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.14	0.00040759222530000003	6.50377807e-05	0.0	4.90232493e-05	1.7375718199999996e-05	1.19393e-07	0.0002932854258000001	8.725591249999998e-05	7.6132034e-06	0.00014223785199999998	9.295165600000001e-06	1.5323880899999997e-05	4.2205952e-05	9.035153000000001e-06	0.0	8.944033999999999e-06	0.0	0.000113304668	0.00020218269599999998	3.681794e-05	0.0	0.00015744983000000003	1.04758e-06	9.11306e-07	2.74891e-06	0.0	0.0	1.5377724e-05	0.0	5.03157e-06	1.1668843399999998e-05	3.62092864e-05	1.46242e-06	0.0	4.07208e-06	0.0002783755260000001	6.976688e-05	0.0	3.6502899999999997e-06	1.3346216000000002e-05	0.00010992662799999999	3.518307e-06	3.5403899000000006e-05	2.8069630999999988e-05	3.0301409999999997e-06	2.2099817999999994e-05
1.1.1.140	0.00020565510700000001	3.7693738000000005e-05	5.16001e-07	5.0736741000000004e-05	2.4887790999999998e-06	3.41122e-07	0.000271382944	6.1736423e-05	4.7330849999999994e-06	0.00013466433	1.4005606e-06	1.6576949e-05	7.747186e-05	0.0	0.0	1.9728278999999998e-05	0.0	0.00010050805600000001	0.00010921754999999999	3.1775709999999995e-05	0.0	9.00855e-05	0.0	0.0	0.0	0.0	0.0	2.0803376e-05	0.0	0.0	1.961567e-06	6.206431e-06	0.0	0.0	0.0	0.000238325476	4.235972999999999e-05	0.0	3.91348e-06	9.009364e-06	7.073432999999999e-05	3.308332e-06	3.2812269999999995e-05	1.0289226e-05	0.0	1.6833352000000003e-05
1.1.1.144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.23119e-06	0.0	0.0
1.1.1.145	0.0	0.0	0.0	0.0	4.18289e-07	3.11425e-07	0.0	0.0	0.0	0.0	2.57704e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.153	0.0	0.0	0.0	0.0	2.79217e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.154	0.00012728948	2.8754759000000002e-05	0.0	3.320326900000001e-05	6.969796e-07	2.06583e-07	0.00010396575000000002	2.9768289999999997e-05	4.6067743e-06	6.796430000000001e-05	5.116978000000001e-07	8.653388000000001e-06	4.8045819999999995e-05	4.11566e-06	0.0	7.4231822e-06	0.0	6.429052e-05	8.724178000000001e-05	2.7711108999999998e-05	0.0	7.10071e-05	0.0	6.47947e-07	0.0	0.0	0.0	7.177567e-06	0.0	0.0	1.660409e-06	5.101344e-06	0.0	0.0	0.0	0.00010396285400000001	9.966573e-05	1.82264e-06	0.0	7.74273e-06	3.227859e-05	1.14364e-06	1.1662441000000001e-05	4.461941e-06	0.0	6.9219129999999995e-06
1.1.1.157	0.000111625577	2.6637694999999997e-05	8.96519e-07	2.7040881999999998e-05	1.03373906e-05	9.684392000000001e-06	3.9037944e-06	1.002534e-05	0.00010489269430000002	2.6460135999999996e-05	3.456630099999999e-05	4.7023399999999994e-05	3.488517e-05	1.2890617000000001e-05	0.0	3.193634e-06	0.0	1.2549114000000001e-05	5.4344745e-05	3.7789680000000005e-06	0.0	0.0	8.266766e-06	7.588989e-06	1.249067e-05	0.0	0.0	2.3868899999999998e-05	1.0410463e-05	1.3183490000000001e-05	4.436742e-05	1.0035159999999999e-05	2.94754e-06	0.0	6.90286e-06	1.778128e-06	2.389373e-06	6.153159999999999e-05	4.1093221999999995e-05	2.4913924e-05	3.647049e-05	1.058022e-05	2.58517e-05	5.017001e-06	5.11564e-06	2.5530456000000002e-05
1.1.1.159	0.00010012447199999998	1.9731571899999994e-05	0.0	4.5723282e-05	4.75821e-06	0.0	8.881587100000001e-05	2.5033241e-05	1.1373896e-06	4.9174499e-05	2.4833843e-06	9.881483e-06	2.7598515e-05	2.558606e-06	0.0	5.614202000000001e-06	0.0	4.057931300000001e-05	5.188175699999999e-05	1.93843893e-05	0.0	0.0	1.1693380000000002e-06	4.18734e-07	0.0	0.0	0.0	2.7419729999999996e-06	0.0	0.0	4.93085e-06	9.45009e-07	0.0	0.0	0.0	9.893239000000001e-05	1.7360901999999997e-05	0.0	1.34472e-06	5.7052973e-06	7.76675e-06	0.0	1.4178133999999999e-05	3.1943459999999996e-06	1.61329e-06	2.1501431999999995e-05
1.1.1.163	0.0	0.0	0.0	0.0	1.08253e-07	0.0	2.64794e-07	6.48549e-08	0.0	0.0	0.0	5.62738e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.85503e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.45898e-06	0.0	0.0	0.0	0.0	0.0
1.1.1.169	0.00010767548599999998	0.000137090921	2.401658e-06	3.1331153999999997e-05	6.808980719999999e-05	5.798735999999999e-06	0.00014899153300000002	6.489006700000001e-05	6.813148399999999e-05	0.00014196152	3.9619907900000014e-05	5.348777900000001e-05	3.7059129999999994e-05	6.099434800000001e-05	0.000160374	1.1203855999999998e-05	8.48261e-05	9.4955411e-05	0.00011895158	6.8953195e-05	4.13807e-05	0.00015265842000000002	2.2348704e-05	2.4068876000000004e-05	3.844112099999999e-05	5.64572e-05	0.0	3.556567900000001e-05	1.60419e-06	9.446250000000001e-06	2.0736702e-05	1.9058628e-05	3.62587e-05	0.0	1.15473e-05	0.00011565242200000002	3.2959609999999996e-05	3.01108e-05	3.803827e-05	3.9365792e-05	0.00012122910000000001	5.8981127000000004e-05	3.955641e-05	3.1844684999999996e-05	9.25736e-06	3.266412999999999e-05
1.1.1.17	0.0001759849914	2.72109343e-05	0.0	7.886341800000002e-05	3.4273989999999998e-06	0.0	0.00015548110700000002	4.398887310000002e-05	1.1394659e-05	0.00018963339999999998	2.0874253000000004e-06	1.0914417000000002e-05	9.290325e-05	4.474536e-05	0.000131469	4.995459e-05	7.66478e-05	0.00016271723000000002	8.321426e-05	0.00010191123	5.33286e-05	0.00036953895000000004	4.889166e-06	2.19079e-06	2.66214e-06	0.0001126201	0.0	1.9397727000000003e-05	0.0	3.2602599999999997e-06	1.94681e-06	8.853692999999999e-06	4.958340000000001e-06	8.07787e-06	4.27205e-06	0.000121227084	5.815360900000001e-05	0.0	0.0	9.088637000000001e-06	9.841613e-05	1.0750766999999999e-05	5.263778e-05	9.86346e-06	0.0	1.362544e-05
1.1.1.179	0.0	0.0	0.0	0.0	4.09436e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.142713e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.57739e-07	0.0	0.0	0.0	0.0
1.1.1.18	0.0	1.197725e-06	4.95846e-07	3.26441e-07	5.5130687e-05	2.0130429999999997e-06	1.1579320000000002e-05	2.0511755e-06	1.2355219e-05	0.0	1.9715577000000002e-05	5.546089e-06	5.73319e-06	1.7104e-05	0.0	0.0	0.0	1.14009e-06	1.7036310000000002e-05	0.0	0.0	0.0	0.0	1.67387e-06	3.781503e-06	0.0	0.0	3.2825415e-05	0.0	1.3623e-06	0.0	7.53938e-07	1.58454e-06	0.0	0.0	7.526122e-06	0.0	3.51214e-06	0.0	4.098743e-06	4.3301880000000005e-05	7.64666e-06	0.0	3.3093100000000005e-06	2.58943e-06	1.28904e-06
1.1.1.184	0.0	0.0	0.0	0.0	1.96948e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.60811e-07	0.0	0.0	0.0	4.69707e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.189	0.0	0.0	0.0	0.0	1.96948e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.193	2.2030644e-05	0.00012072864799999999	1.1496457999999998e-05	1.2610552000000001e-05	3.3630552e-05	3.3198642999999995e-05	6.151138500000001e-05	4.8532042000000004e-05	0.00016392252	7.4832614e-05	3.0203713800000002e-05	0.00018810670400000004	9.140097e-05	0.00010177513800000003	8.81751e-05	5.447680000000001e-06	7.958286e-05	4.0771211e-05	6.421191e-05	6.421697000000001e-05	4.59302e-05	7.12556e-05	9.1936981e-05	0.00016288134399999998	0.000162651383	9.607680000000001e-05	0.0	0.000186107622	2.0878584000000003e-05	0.00010049151999999998	0.00020267651900000004	0.000136444028	9.693588000000001e-05	0.00012548641999999999	0.00014924399	4.7445454e-05	5.109506999999999e-05	0.00010820525	7.671388e-05	0.00012521578300000004	4.693635e-05	0.00024346979100000002	8.01253e-06	3.306657e-05	5.0983749999999994e-05	0.000115469802
1.1.1.197	0.0	0.0	0.0	0.0	1.96948e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.2	7.73047662e-05	2.0097883e-05	3.1881610000000002e-06	3.1614307100000004e-05	1.1356743e-06	6.374705e-06	0.00013206975100000002	3.0211275e-05	4.19413106e-05	7.03247e-05	1.44015512e-05	7.4336307e-05	4.468656e-05	1.3412386e-05	0.0	2.100423e-05	1.61657e-06	5.978951000000001e-05	5.1190955e-05	3.1295359e-05	0.0	5.00333e-05	5.0207384e-05	8.90098e-05	6.18727e-05	0.0	0.0	0.000180319414	4.12113e-06	2.625046e-05	4.0457992e-05	3.722379e-05	3.00692e-05	4.51982e-05	4.44968e-05	9.581404400000003e-05	2.1875660999999998e-05	1.48634e-05	2.2796927000000002e-05	7.1641009e-05	0.00011735420999999999	0.000140101844	2.9962275e-05	1.1844652e-05	0.0	4.8131498999999995e-05
1.1.1.201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25319e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.73873e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.10064e-06	0.0	0.0
1.1.1.202	0.0	3.292347e-06	0.0	3.38997e-07	3.393951e-06	3.93689e-07	4.6046631000000005e-06	2.355233e-06	0.0	0.0	1.279752e-06	1.085633e-06	8.9967e-06	2.18943e-05	6.31168e-05	1.19867e-06	4.62589e-05	8.96732e-06	0.0	2.32932e-05	2.7617e-05	0.0	1.334823e-06	3.4368230000000003e-06	5.469751000000001e-06	0.0	0.0	5.400920999999999e-06	0.0	1.44358e-06	0.0	4.4300800000000005e-06	1.5094530000000001e-05	0.0	0.0	2.589555e-06	0.0	0.0	0.0	4.22604e-06	2.529414e-05	1.50597e-06	0.0	1.39983e-06	0.0	0.0
1.1.1.205	0.00012691027899999996	0.000233387909	1.2867829e-05	8.558305219999999e-05	8.644074159999999e-05	7.89232111e-05	0.0001757726163	9.855180199999997e-05	0.00024139634450000004	0.000257664888	6.759662990000002e-05	0.00021868742000000004	8.896625e-05	0.00015240954199999995	0.000153644	1.7129405000000003e-05	7.6129e-05	0.00010564358699999999	0.000171522179	6.8632822e-05	3.82129e-05	9.034713e-05	0.00015432954300000006	0.00020777781500000005	0.000227981369	0.0001018535	0.0	0.00022860158699999995	5.9411986e-05	0.00018179258399999993	0.00029231997000000006	0.00021451546599999998	0.00014456497000000002	0.00010268161999999999	0.00018384484000000001	0.000146429035	0.00028588197	0.00011476598	0.00012159416099999998	0.0001844051040000001	0.00010908463	0.00021561785299999996	5.0774819999999995e-05	5.656452899999999e-05	7.0480715e-05	0.00014231726
1.1.1.21	0.0	0.0	0.0	0.0	3.63647e-06	0.0	0.0	0.0	0.0	0.0	2.0040886e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.189598e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.210	0.0	0.0	0.0	0.0	4.18289e-07	3.11425e-07	0.0	0.0	0.0	9.93485e-07	2.57704e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.215	0.0	0.0	0.0	0.0	0.0	0.0	6.99291e-07	0.0	0.0	0.0	5.41752e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.85343e-06	0.0	0.0	0.0	0.0	0.0	3.24308e-07	0.0	0.0	1.32065e-07	0.0	0.0	0.0	0.0	1.0373e-06	1.41424e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.41458e-07
1.1.1.218	8.32368e-06	1.572759e-06	0.0	2.7093100000000003e-06	2.0653295e-06	9.18253e-07	9.584007e-06	2.541291e-06	1.27459997e-05	4.4360927e-05	6.235061000000001e-06	6.95765e-07	1.27927e-06	1.05179e-06	0.0	0.0	0.0	4.911015e-06	9.35561e-06	0.0	0.0	0.0	0.0	0.0	1.16925e-06	0.0	0.0	5.89858e-06	1.45381e-06	0.0	3.78158e-06	1.7526359999999999e-06	3.92589e-06	0.0	0.0	1.4289e-05	0.00010568075	9.96961e-06	3.20117e-06	9.15394e-07	0.0	1.59248e-06	0.0	0.0	0.0	0.0
