	ERR688505_500K_merged_Abundance.RPKs	ERR688506_500K_merged_Abundance.RPKs	ERR688507_500K_merged_Abundance.RPKs	ERR688508_500K_merged_Abundance.RPKs	ERR688509_500K_merged_Abundance.RPKs	ERR688510_500K_merged_Abundance.RPKs	ERR688511_500K_merged_Abundance.RPKs	ERR688512_500K_merged_Abundance.RPKs	ERR688513_500K_merged_Abundance.RPKs	ERR688514_500K_merged_Abundance.RPKs	ERR688515_500K_merged_Abundance.RPKs	ERR688516_500K_merged_Abundance.RPKs	ERR688517_500K_merged_Abundance.RPKs	ERR688518_500K_merged_Abundance.RPKs	ERR688519_500K_merged_Abundance.RPKs	ERR688520_500K_merged_Abundance.RPKs	ERR688521_500K_merged_Abundance.RPKs	ERR688522_500K_merged_Abundance.RPKs	ERR688523_500K_merged_Abundance.RPKs	ERR688524_500K_merged_Abundance.RPKs	ERR688525_500K_merged_Abundance.RPKs	ERR688526_500K_merged_Abundance.RPKs	ERR688527_500K_merged_Abundance.RPKs	ERR688528_500K_merged_Abundance.RPKs	ERR688529_500K_merged_Abundance.RPKs	ERR688530_500K_merged_Abundance.RPKs	ERR688531_500K_merged_Abundance.RPKs	ERR688532_500K_merged_Abundance.RPKs	ERR688533_500K_merged_Abundance.RPKs	ERR688534_500K_merged_Abundance.RPKs	ERR688535_500K_merged_Abundance.RPKs	ERR688536_500K_merged_Abundance.RPKs	ERR688537_500K_merged_Abundance.RPKs	ERR688538_500K_merged_Abundance.RPKs	ERR688539_500K_merged_Abundance.RPKs	ERR688540_500K_merged_Abundance.RPKs	ERR688541_500K_merged_Abundance.RPKs	ERR688542_500K_merged_Abundance.RPKs	ERR688543_500K_merged_Abundance.RPKs	ERR688544_500K_merged_Abundance.RPKs	ERR688545_500K_merged_Abundance.RPKs	ERR688546_500K_merged_Abundance.RPKs	ERR688547_500K_merged_Abundance.RPKs	ERR688548_500K_merged_Abundance.RPKs	ERR688549_500K_merged_Abundance.RPKs	ERR688550_500K_merged_Abundance.RPKs	ERR688551_500K_merged_Abundance.RPKs	ERR688552_500K_merged_Abundance.RPKs	ERR688553_500K_merged_Abundance.RPKs	ERR688554_500K_merged_Abundance.RPKs	ERR688555_500K_merged_Abundance.RPKs	ERR688556_500K_merged_Abundance.RPKs	ERR688557_500K_merged_Abundance.RPKs	ERR688558_500K_merged_Abundance.RPKs	ERR688559_500K_merged_Abundance.RPKs	ERR688560_500K_merged_Abundance.RPKs	ERR688561_500K_merged_Abundance.RPKs	ERR688562_500K_merged_Abundance.RPKs	ERR688563_500K_merged_Abundance.RPKs	ERR688564_500K_merged_Abundance.RPKs	ERR688565_500K_merged_Abundance.RPKs	ERR688566_500K_merged_Abundance.RPKs	ERR688567_500K_merged_Abundance.RPKs	ERR688568_500K_merged_Abundance.RPKs	ERR688569_500K_merged_Abundance.RPKs	ERR688570_500K_merged_Abundance.RPKs	ERR688571_500K_merged_Abundance.RPKs	ERR688572_500K_merged_Abundance.RPKs	ERR688573_500K_merged_Abundance.RPKs	ERR688574_500K_merged_Abundance.RPKs	ERR688575_500K_merged_Abundance.RPKs	ERR688576_500K_merged_Abundance.RPKs	ERR688577_500K_merged_Abundance.RPKs	ERR688578_500K_merged_Abundance.RPKs	ERR688579_500K_merged_Abundance.RPKs	ERR688580_500K_merged_Abundance.RPKs	ERR688581_500K_merged_Abundance.RPKs	ERR688582_500K_merged_Abundance.RPKs	ERR688583_500K_merged_Abundance.RPKs	ERR688584_500K_merged_Abundance.RPKs	ERR688585_500K_merged_Abundance.RPKs	ERR688586_500K_merged_Abundance.RPKs	ERR688587_500K_merged_Abundance.RPKs	ERR688588_500K_merged_Abundance.RPKs	ERR688589_500K_merged_Abundance.RPKs	ERR688590_500K_merged_Abundance.RPKs	ERR688591_500K_merged_Abundance.RPKs	ERR688592_500K_merged_Abundance.RPKs	ERR688593_500K_merged_Abundance.RPKs	ERR688594_500K_merged_Abundance.RPKs	ERR688595_500K_merged_Abundance.RPKs	ERR688596_500K_merged_Abundance.RPKs	ERR688597_500K_merged_Abundance.RPKs	ERR688598_500K_merged_Abundance.RPKs	ERR688599_500K_merged_Abundance.RPKs	ERR688600_500K_merged_Abundance.RPKs	ERR688601_500K_merged_Abundance.RPKs	ERR688602_500K_merged_Abundance.RPKs	ERR688603_500K_merged_Abundance.RPKs	ERR688604_500K_merged_Abundance.RPKs	ERR688605_500K_merged_Abundance.RPKs	ERR688606_500K_merged_Abundance.RPKs	ERR688607_500K_merged_Abundance.RPKs	ERR688608_500K_merged_Abundance.RPKs	ERR688609_500K_merged_Abundance.RPKs	ERR688610_500K_merged_Abundance.RPKs	ERR688611_500K_merged_Abundance.RPKs	ERR688612_500K_merged_Abundance.RPKs	ERR688613_500K_merged_Abundance.RPKs	ERR688614_500K_merged_Abundance.RPKs	ERR688615_500K_merged_Abundance.RPKs	ERR688616_500K_merged_Abundance.RPKs	ERR688617_500K_merged_Abundance.RPKs	ERR688618_500K_merged_Abundance.RPKs	ERR688619_500K_merged_Abundance.RPKs	ERR688620_500K_merged_Abundance.RPKs	ERR688621_500K_merged_Abundance.RPKs	ERR688622_500K_merged_Abundance.RPKs	ERR688623_500K_merged_Abundance.RPKs	ERR688624_500K_merged_Abundance.RPKs	ERR688625_500K_merged_Abundance.RPKs	ERR688626_500K_merged_Abundance.RPKs	ERR688627_500K_merged_Abundance.RPKs	ERR688628_500K_merged_Abundance.RPKs	ERR688629_500K_merged_Abundance.RPKs	ERR688630_500K_merged_Abundance.RPKs	ERR688631_500K_merged_Abundance.RPKs	ERR688632_500K_merged_Abundance.RPKs	ERR688633_500K_merged_Abundance.RPKs	ERR688634_500K_merged_Abundance.RPKs	ERR688635_500K_merged_Abundance.RPKs	ERR688636_500K_merged_Abundance.RPKs	ERR688637_500K_merged_Abundance.RPKs	ERR688638_500K_merged_Abundance.RPKs	ERR688639_500K_merged_Abundance.RPKs	ERR688640_500K_merged_Abundance.RPKs	ERR688641_500K_merged_Abundance.RPKs	ERR688642_500K_merged_Abundance.RPKs	ERR688643_500K_merged_Abundance.RPKs	ERR688644_500K_merged_Abundance.RPKs	ERR688645_500K_merged_Abundance.RPKs	ERR688646_500K_merged_Abundance.RPKs	ERR688647_500K_merged_Abundance.RPKs	ERR688648_500K_merged_Abundance.RPKs	ERR688649_500K_merged_Abundance.RPKs	ERR688650_500K_merged_Abundance.RPKs	ERR688651_500K_merged_Abundance.RPKs	ERR710424_500K_merged_Abundance.RPKs	ERR710425_500K_merged_Abundance.RPKs	ERR710426_500K_merged_Abundance.RPKs	ERR710427_500K_merged_Abundance.RPKs	ERR710428_500K_merged_Abundance.RPKs	ERR710429_500K_merged_Abundance.RPKs	ERR710430_500K_merged_Abundance.RPKs	ERR710431_500K_merged_Abundance.RPKs	ERR710432_500K_merged_Abundance.RPKs
4.2.1.130	0	0	0	0	0	0	0	0	6.35604e-05	0	0	1.45215e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.55209e-06	0	3.5526e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.84212e-05	0	0	0	0	0	0	0	0	1.42637e-05	0	0	4.80424e-05	0	7.42272e-06	0	0	0	0	1.05898e-05	0	0	2.03196e-05	0	0	0	0	9.54899e-06	0	1.32965e-05	0	0	2.05056e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.399e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64365e-05	0	0	0	5.65229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.39588e-06	4.25172e-05	0	0	0	0	0	6.40204e-05	7.99573e-06	0	0	0	0	0	2.88777e-05	0	0	0.000116117	0	0	0	0	0	0	0	0	0	0	0	0
4.2.1.134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.1.135	0	0	0	0	0	0	0	1.21377e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.87993e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.06743e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.88984e-06	0	0	2.4104e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.1.136	7.52379e-05	4.24175e-05	9.58284e-05	0.00014006	0.000136963	0.00013972	0.000175215	0.000135888	9.3899e-05	6.85547e-05	7.28367e-05	6.86024e-05	7.29132e-05	0.000141432	0.000191947	0.00013529	0.000118579	8.21417e-05	9.92444e-05	5.50684e-05	5.81336e-05	9.75979e-05	6.79857e-05	7.94167e-05	7.86937e-05	0.000127785	0.000110782	0.000130339	0.000106342	3.44803e-05	0.000150566	9.32931e-05	0.00014688	9.86686e-05	0.000131783	7.2358e-05	4.50016e-05	0.000132188	9.88568e-05	0.000148579	6.619e-05	9.83203e-05	9.72885e-05	7.59385e-05	9.54652e-05	0.000132047	6.22739e-05	0.000136745	9.31737e-05	0.000136265	0.000103032	0.000159255	7.72311e-05	0.000135031	6.41727e-05	8.79801e-05	0.00015609	9.40408e-05	0.000162276	8.95627e-05	2.50369e-05	0.000143099	0.000107632	9.04599e-05	9.61933e-05	2.76979e-05	0.000122897	0.000147048	0.000118941	0.000134103	6.55592e-05	6.36485e-05	6.57217e-05	5.70719e-05	1.99238e-05	6.90748e-05	0.000107093	5.52076e-05	5.7323e-05	0.000139722	0.000113534	5.60492e-05	0.00013119	0.000159686	0.000129656	5.04941e-05	0.000158733	5.82844e-05	8.1084e-05	0.000130848	5.53525e-05	0.000121882	5.68649e-05	0.000152422	0.000131932	3.00091e-05	0.000123912	8.77272e-05	0.00015077	8.41195e-05	8.05346e-05	0.000139036	0.000111078	0.00011987	0.00011628	2.61053e-05	6.61001e-05	9.47826e-05	8.69555e-05	3.96859e-05	0.000184714	0.000139499	0.00013133	0.000145443	0.000144633	0.000144977	9.48116e-05	9.27052e-05	0.000107766	6.66466e-05	9.34722e-05	7.01214e-05	4.3917e-05	0.000102205	8.8958e-05	5.20737e-05	0.000123723	2.03405e-05	4.39227e-05	3.1383e-05	5.34386e-05	0.000120711	0	2.26469e-05	4.64742e-05	6.1158e-05	0.00013398	0.000113791	2.10663e-05	0.00014341	9.15139e-05	0.000139753	7.43674e-05	0.000136073	7.15799e-05	9.82123e-05	8.66384e-05	8.26726e-05	0.000109646	6.54825e-05	6.89546e-05	0.000106695	0.000104265	9.81237e-05	0.000117241	5.45613e-05
4.2.1.147	0	8.32884e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35879e-05	0	0	0	0	0	0	0	0	7.46476e-06	0	7.0276e-05	0	0	0	0	0	7.38492e-06	0	0	8.36885e-06	0	3.51623e-05	0	0	0	0	0	0	0	0	0	0	7.65618e-06	0	0	0	0	7.4074e-06	0	0	0	4.245e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37392e-05	0	0	0	0	0	3.53923e-05	0	0	0	0	0	0	0	1.39333e-05	0	0	0	0	0	0	0	1.55722e-05	1.00276e-05	0	0	0	0	1.21618e-05	0	0	0	0	0	0	0	0	0	1.56462e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69129e-05
4.2.1.149	0	0	0	0	0	0	0	0	2.28321e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84519e-05	0	0	0	0	0	0	1.08685e-06	0	0	0	7.70403e-06	0	0	7.96016e-06	0	0	0	0	0	0	0	0	1.91889e-06	0	1.48057e-06	5.51251e-05	0	0	0	0	0	0	0	0	0	1.33332e-06	0	0	0	0	0	0	1.8765e-06	0	0	2.41078e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03957e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70321e-05	1.56264e-05	0	0	0	0	0	4.76942e-05	0	1.81548e-05	0	0	0	0	0	0	0	0	0	0	1.4606e-06	0	0	0	0	0	0	0	0	0
4.2.1.151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.68744e-06	0	0	0	0	0	0	3.32559e-05	0	8.61999e-06	0	0	8.56245e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10884e-05	0	1.35451e-05	0	0	0	0	0	8.37174e-06	0	1.87656e-05	0	1.84439e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	8.47561e-06	0	0	1.26112e-05	0	0	0	0	0	0	0	0	0	1.36982e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.38741e-05	0	0	0	8.28094e-06	0	1.25856e-05	9.29482e-06	0	3.2949e-05	2.19865e-05	0	1.27832e-05	0	0	0	2.10158e-05	0	0	0	2.26954e-05	0	0	8.24743e-06	0	0	0	0	0	0	0	7.01633e-06	0	0	0	0	0	2.60571e-05	0	0	0	7.35996e-06
4.2.1.163	0	0	0	0	0	0	0	0	1.58664e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39269e-05	0	0	0	0	0	0	7.97619e-06	0	8.17527e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6848e-06	0	0	0	0	0	0	0	0	0	0	0	0	9.24585e-06	0	0	0	0	0	0	1.23341e-05	0	0	1.82486e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9891e-06	2.51308e-06	0	0	0	0	0	0	0	9.73915e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.55305e-06	0	1.64316e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.1.167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.1.17	5.35073e-05	4.47609e-05	8.20459e-06	7.76154e-06	0	0	7.68756e-06	1.73614e-05	0.00011902	1.76583e-05	8.55978e-06	3.76344e-05	0	1.23651e-05	3.30528e-05	0	2.264e-05	1.08818e-05	9.25336e-06	0	9.91046e-06	0	0	9.77242e-06	5.82434e-06	0	3.42976e-05	4.28461e-05	3.47592e-05	0.000202307	1.71635e-05	2.15197e-05	3.19914e-05	1.28624e-05	0.00014989	0	4.58516e-05	4.13448e-05	7.24204e-05	0	1.89019e-05	1.93204e-05	0	7.30318e-05	2.09376e-05	0	0	2.30154e-05	0	0	0	1.6645e-05	0.000125918	0	2.53046e-05	0.000181237	5.81673e-05	5.23709e-05	0.00016325	8.14392e-06	0	0	2.82922e-05	2.17588e-05	6.5603e-06	5.96579e-05	5.66629e-05	1.19667e-05	0	0	3.62046e-05	0	7.95091e-05	0	0	0.000120371	1.44143e-05	7.57743e-06	3.46367e-05	6.46934e-06	9.3543e-06	1.73468e-05	3.24641e-05	0	8.61253e-06	7.35093e-06	2.8238e-05	2.04751e-05	0	9.03601e-06	8.27841e-05	2.71811e-05	4.1502e-05	9.25712e-06	2.81363e-05	0	1.04069e-05	9.07107e-06	4.73464e-05	0	0	0.000163776	1.45293e-05	1.33945e-05	6.73475e-06	1.47313e-05	2.77892e-05	6.841e-05	4.30558e-06	0	1.57493e-05	9.32988e-06	3.29331e-05	0	1.03148e-05	2.87887e-05	7.98744e-05	0	1.49175e-05	1.11442e-05	0	0	1.01786e-05	2.43842e-05	3.05108e-05	0	4.57783e-05	0.000260933	7.54578e-06	7.99061e-06	0	1.05371e-05	0	0.000209728	2.60972e-05	9.91849e-05	1.316e-05	0	0	1.6421e-05	1.81479e-05	9.38353e-06	7.95787e-06	6.90592e-06	1.23009e-05	0	2.42735e-05	1.48685e-05	0	0	0	2.39964e-05	0	1.73784e-05	0	7.72664e-06
4.2.1.19	0.000130999	8.11214e-05	0.000173439	0.000198947	0.000164214	0.000171414	0.000172603	0.000129178	0.000108528	0.00010379	7.13154e-05	0.000136012	9.31683e-05	0.000127265	0.000213463	0.000152865	0.000132367	0.000130075	0.000130415	5.09969e-05	6.51177e-05	0.000137611	0.00010565	9.07985e-05	0.000101257	0.000217675	0.000136138	0.000145986	0.000112153	6.29526e-05	0.000115933	0.000137607	0.000158065	0.000179999	0.000147282	0.000101334	0.000100701	0.000142579	8.91859e-05	7.50836e-05	9.15873e-05	0.00010719	0.000133343	0.000112989	0.000130311	0.000232982	0.000134699	0.000139604	0.000107876	0.0001903	0.000157978	0.000147536	0.000106259	0.000150386	0.000196821	0.000100661	0.000128819	0.000164097	0.00019893	0.000139889	4.31414e-05	0.000207083	0.000113676	9.64826e-05	0.000130408	5.55509e-05	0.000134057	0.000161528	0.000108767	7.51882e-05	5.12656e-05	9.68662e-05	9.98671e-05	7.99144e-05	3.94289e-05	0.000135253	4.40721e-05	0	7.58517e-05	0.000238191	0.000179057	8.71024e-05	0.000124331	0.000179424	0.000178814	0.00011701	0.00019053	0.000178654	0.000108554	0.000284256	9.78247e-05	0.000114397	0.000132288	0.000186534	0.000141402	5.05195e-05	0.00012561	0.000156914	0.00010853	7.17693e-05	0.000137344	0.000208467	9.79894e-05	9.66227e-05	0.000103134	8.06145e-05	0.000106401	0.000137143	0.000159985	7.1346e-05	0.000227806	0.000190647	0.000171989	0.000120225	0.000131513	0.000161477	0.000152484	7.48471e-05	0.000112374	9.6426e-05	0.000118452	9.40429e-05	7.67082e-05	0.000119302	0.000125966	6.67465e-05	0.000127911	7.9385e-05	7.40144e-05	6.50161e-05	5.15368e-05	0.000121616	9.0882e-05	6.17791e-05	8.17557e-05	0.000112555	0.000132874	0.000104159	7.48913e-05	4.55889e-05	9.32172e-05	0.000144054	0.000131603	0.000126421	0.000110965	9.66919e-05	0.000143136	9.53189e-05	8.60817e-05	8.69201e-05	0.000103607	6.62559e-05	0.00011782	9.0366e-05	0.000103626	0.000101452
4.2.1.2	0.000105646	6.94651e-05	0.000117445	9.42044e-05	0.000118122	0.00012076	5.97293e-05	0.000132808	0.000302298	7.92266e-05	4.43435e-05	0.000137584	8.75372e-05	9.44279e-05	0.000157479	6.13636e-05	0.000145408	8.79534e-05	3.05059e-05	3.95842e-05	5.80908e-05	0.000120545	8.22496e-05	4.63462e-05	2.93069e-05	8.79816e-05	0.00014694	0.000122637	0.000125872	0.000458415	9.48767e-05	9.30654e-05	0.000133374	9.93828e-05	0.000293834	9.26117e-05	0.000175034	0.000140011	0.000203806	3.32482e-05	8.04477e-05	7.60163e-05	8.38506e-05	0.000284297	0.00013712	0.00010114	3.05841e-05	0.0001351	4.16288e-05	0.000128102	1.94946e-05	1.54627e-05	0.000231468	1.14747e-05	6.57978e-05	0.00043942	0.000245288	0.000221642	0.00019652	0.000107128	8.11398e-05	9.45785e-05	0.000121122	7.59897e-05	7.44635e-05	0.000177115	0.000145193	0.000141784	0.000100917	8.46374e-05	0.000103923	0.00010181	0.000252542	7.55759e-05	6.10554e-05	0.000230084	0.000111269	1.48416e-05	0.000146111	0.000165039	0.00013141	6.6186e-05	0.000115944	0.000105059	7.11022e-05	7.27439e-05	0.000168883	9.81678e-05	2.66001e-05	0.000179943	0.00045378	0.000174172	3.79422e-05	0.000115259	0.000167169	4.00808e-05	7.33156e-05	0.000119948	0.000123135	6.86461e-05	0.000157753	0.000312994	9.95596e-05	8.5503e-05	9.07932e-05	8.03432e-05	8.07383e-05	0.000213294	0.00010308	2.86866e-05	0.000166545	0.000159849	0.0001109	6.94436e-05	7.16284e-05	7.62446e-05	0.000125957	0.000127151	5.59429e-05	0.000116664	9.11888e-05	1.98013e-05	7.70279e-05	0.000111546	0.000109748	4.87319e-05	0.000280836	0.000355814	4.35989e-05	2.82244e-05	7.29501e-05	0.00011695	0.000127353	0.000368925	8.77278e-05	0.000173958	0.000122505	0.000101305	0.000102215	0.000134013	0.000142608	2.18157e-05	7.95694e-05	0.00015408	8.36345e-05	9.77835e-05	9.36132e-05	6.69233e-05	0.000109428	7.90975e-05	3.95967e-05	7.21298e-05	4.65543e-05	0.000128771	7.77074e-05	2.99851e-05
4.2.1.20	0.000170593	0.000151156	0.000184188	0.000263543	0.000259167	0.000262294	0.000225925	0.00029909	0.000277878	0.000171842	0.000149461	0.000256457	0.000178346	0.000301331	0.000361972	0.000254602	0.00016305	0.000185909	0.000304314	0.000113365	0.000177079	0.000168045	9.42986e-05	0.000178826	0.000156052	0.000306416	0.000321775	0.000231553	0.000211046	0.000171795	0.000305309	0.000319179	0.000346124	0.000231142	0.000380627	0.000219924	0.000199549	0.000303953	0.000324074	0.000205782	0.000251936	0.000243686	0.000289929	0.000172712	0.000234452	0.000274162	0.000145354	0.000364519	0.000177396	0.000322972	0.000356558	0.000275168	0.000234352	0.000305163	0.000192961	0.00021777	0.000349561	0.000265897	0.000467144	0.000127488	0.000128482	0.000404802	0.000263924	0.000235442	0.000325961	6.20361e-05	0.000251612	0.000277736	0.000182331	0.000244501	0.000159962	0.000122056	0.000176184	0.00012237	7.07579e-05	0.000242947	0.000216304	5.36408e-05	0.00014299	0.000339339	0.000198813	0.000175016	0.000240024	0.000494162	0.000336003	0.000182494	0.000402721	0.000197814	0.000232468	0.000381256	0.00017651	0.000213165	0.000302058	0.000306385	0.000288668	7.89533e-05	0.000202557	0.000296632	0.00039499	0.000191633	0.000202635	0.000335779	0.000297668	0.000329318	0.000127844	0.00019968	0.000122967	0.00018798	0.000393995	0.000113253	0.000330673	0.000213685	0.000286434	0.000221553	0.000278583	0.00041208	0.000331647	0.000184956	0.000292461	9.0942e-05	0.00024312	8.40023e-05	8.97694e-05	0.00022755	0.000189269	0.000150447	0.000320271	0.000179021	0.000221504	0.000154001	0.000102878	0.00028789	0.000140737	0.000204202	0.000225516	0.000215731	0.000304991	0.000188656	0.00013357	0.000153391	0.000297511	0.000182065	0.00022599	0.00037591	0.000240326	0.000249871	0.000117337	0.000179061	0.000233854	0.000139498	0.000137995	0.000153441	0.000122131	0.000287611	0.000166564	0.000123352
4.2.1.22	0	1.84447e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.79446e-05	0	0	0	0	0	0	0	0	0	0	0	9.46596e-06	0	0	0	7.88969e-06	0	7.00549e-06	0	0	0	0	0	2.13585e-05	0	0	0	0	0	0	0	0	7.86321e-06	0	6.48888e-06	0	0	0	0	0	0	0	0	5.48618e-06	0	7.22539e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.46727e-06	0	0	0	0	0	7.73704e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.40862e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.98804e-06	0	0	0	0	0	0	0	0	6.51537e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.1.24	6.20046e-05	2.34783e-05	4.21784e-05	6.19284e-05	7.17305e-05	9.92593e-05	6.85289e-05	8.50532e-05	0.000102804	7.58634e-05	9.15419e-06	6.99866e-05	2.78588e-05	7.9757e-05	0.000110053	9.20734e-05	8.38143e-05	3.44598e-05	9.93123e-05	8.77057e-06	3.81744e-05	4.48097e-05	2.31233e-05	1.04545e-05	0	4.65509e-05	0.000135602	3.63463e-05	2.18456e-05	0.000172642	8.6067e-05	8.53994e-05	0.000153418	6.15057e-05	0.000112918	6.05021e-05	3.72636e-05	9.33455e-05	6.01381e-05	2.65222e-05	6.70033e-05	8.30087e-05	6.06515e-05	7.33492e-05	8.21496e-05	9.21908e-05	2.04352e-05	0.000140665	5.18143e-05	5.65098e-05	8.52506e-05	4.81814e-05	0.000132165	0.000103938	6.4714e-05	8.88336e-05	0.000122671	0.000182134	5.31008e-05	5.97613e-05	3.22066e-05	0.000106087	4.99225e-05	0.000114541	9.27299e-05	0.000106386	6.69659e-05	5.67515e-05	7.35081e-05	4.91198e-05	0	4.15258e-05	0.000109329	0	7.65546e-06	0.000122551	5.18424e-05	9.64945e-06	4.91455e-05	5.93225e-05	4.16016e-05	4.65839e-05	4.36278e-05	9.68469e-05	8.63851e-05	1.93361e-05	9.09694e-05	2.00492e-05	3.2867e-05	8.05243e-05	0.000154928	3.26756e-05	4.82947e-05	0.000116014	0.000147697	2.56103e-05	6.16223e-05	0.000103376	0.000133419	3.89206e-05	5.46677e-05	0.00014595	8.6035e-05	0.000112184	4.87685e-05	1.58489e-05	7.95521e-05	7.86136e-05	6.19829e-05	9.90936e-06	6.09549e-05	4.81867e-05	7.17406e-05	6.82666e-05	4.87006e-05	0.000147162	0.000108021	8.51516e-05	8.03799e-05	2.21918e-05	5.74652e-05	1.40344e-05	0	9.21507e-05	3.99863e-05	3.86703e-05	5.49706e-05	0.00019099	2.97531e-05	2.02246e-05	0	3.40968e-05	7.34263e-06	0.000153113	7.58879e-06	7.60216e-05	8.31407e-05	5.64453e-05	9.94247e-06	0	8.1722e-05	0.000102554	7.99947e-05	8.71324e-06	4.79003e-05	8.78101e-06	2.42569e-05	5.28647e-05	1.32394e-05	4.56208e-05	8.28356e-06	2.99438e-05	0	9.95504e-05	4.95499e-05	3.49109e-05
