#OTU ID	SRR6915091_merged_Abundance.RPKs	SRR6915092_merged_Abundance.RPKs	SRR6915093_merged_Abundance.RPKs	SRR6915094_merged_Abundance.RPKs	SRR6915095_merged_Abundance.RPKs	SRR6915096_merged_Abundance.RPKs	SRR6915097_merged_Abundance.RPKs	SRR6915098_merged_Abundance.RPKs	SRR6915099_merged_Abundance.RPKs	SRR6915100_merged_Abundance.RPKs	SRR6915101_merged_Abundance.RPKs	SRR6915102_merged_Abundance.RPKs	SRR6915113_merged_Abundance.RPKs	SRR6915115_merged_Abundance.RPKs	SRR6915116_merged_Abundance.RPKs	SRR6915118_merged_Abundance.RPKs	SRR6915119_merged_Abundance.RPKs	SRR6915120_merged_Abundance.RPKs	SRR6915121_merged_Abundance.RPKs	SRR6915122_merged_Abundance.RPKs	SRR6915123_merged_Abundance.RPKs	SRR6915124_merged_Abundance.RPKs	SRR6915137_merged_Abundance.RPKs	SRR6915138_merged_Abundance.RPKs	SRR6915139_merged_Abundance.RPKs	SRR6915140_merged_Abundance.RPKs	SRR6915141_merged_Abundance.RPKs	SRR6915142_merged_Abundance.RPKs	SRR6915143_merged_Abundance.RPKs	SRR6915144_merged_Abundance.RPKs	SRR6915145_merged_Abundance.RPKs	SRR6915146_merged_Abundance.RPKs	SRR6915157_merged_Abundance.RPKs	SRR6915158_merged_Abundance.RPKs	SRR6915159_merged_Abundance.RPKs	SRR6915160_merged_Abundance.RPKs	SRR6915161_merged_Abundance.RPKs	SRR6915162_merged_Abundance.RPKs	SRR6915163_merged_Abundance.RPKs	SRR6915164_merged_Abundance.RPKs	SRR6915165_merged_Abundance.RPKs	SRR6915166_merged_Abundance.RPKs	SRR6915188_merged_Abundance.RPKs	SRR6915189_merged_Abundance.RPKs	SRR6915190_merged_Abundance.RPKs	SRR6915191_merged_Abundance.RPKs	SRR6915192_merged_Abundance.RPKs	SRR6915193_merged_Abundance.RPKs	SRR6915194_merged_Abundance.RPKs	SRR6915201_merged_Abundance.RPKs	SRR6915202_merged_Abundance.RPKs	SRR6915203_merged_Abundance.RPKs	SRR6915204_merged_Abundance.RPKs	SRR6915205_merged_Abundance.RPKs	SRR6915206_merged_Abundance.RPKs	SRR6915207_merged_Abundance.RPKs	SRR6915208_merged_Abundance.RPKs	SRR6915209_merged_Abundance.RPKs	SRR6915210_merged_Abundance.RPKs	SRR6915211_merged_Abundance.RPKs	SRR6915212_merged_Abundance.RPKs	SRR6915213_merged_Abundance.RPKs	SRR6915214_merged_Abundance.RPKs	SRR6915215_merged_Abundance.RPKs	SRR6915216_merged_Abundance.RPKs	SRR6915217_merged_Abundance.RPKs	SRR6915218_merged_Abundance.RPKs	SRR6915219_merged_Abundance.RPKs	SRR6915220_merged_Abundance.RPKs	SRR6915221_merged_Abundance.RPKs	SRR6915222_merged_Abundance.RPKs	SRR6915223_merged_Abundance.RPKs	SRR6915224_merged_Abundance.RPKs	SRR6915225_merged_Abundance.RPKs	SRR6915226_merged_Abundance.RPKs	SRR6915227_merged_Abundance.RPKs	SRR6915228_merged_Abundance.RPKs	SRR6915229_merged_Abundance.RPKs	SRR6915230_merged_Abundance.RPKs
4.2.2.25	9.73224e-07	0	0	0	0	0	0	0	0	0	9.54044e-07	2.31525e-06	0	4.01027e-06	1.58544e-06	5.48289e-07	0	3.83363e-06	0	3.03745e-07	2.37252e-07	4.67309e-06	0	1.69445e-06	0	0	1.67474e-07	3.86919e-06	1.22343e-06	1.31152e-06	0	2.48891e-07	3.40066e-06	4.02612e-06	2.97954e-07	8.8212e-07	8.13985e-07	0	0	2.42884e-06	0	6.71066e-07	4.96472e-07	3.0416e-07	1.3638e-06	8.97249e-07	4.80201e-07	4.22042e-07	1.24698e-05	0	3.25364e-06	1.11096e-06	6.58864e-07	1.03049e-06	0	1.43948e-06	4.65366e-06	6.7053e-07	1.05474e-06	2.56531e-07	0	1.40546e-06	1.2514e-06	0	0	0	4.56883e-07	0	4.81032e-07	6.61234e-07	5.05425e-07	1.16367e-07	0	0	0	2.04221e-07	0	3.61318e-07	0
4.2.2.3	4.98774e-07	6.58638e-07	4.13732e-07	5.18042e-06	0	0	0	0	0	0	2.09917e-07	3.10372e-07	0	4.55702e-06	0	0	2.75267e-07	0	0	0	0	0	1.51183e-05	0	0	0	0	0	0	0	0	0	2.86715e-07	0	0	0	0	0	0	0	0	2.66218e-07	0	0	1.16152e-07	0	0	0	0	3.28452e-05	0	0	1.65403e-07	0	0	0	0	0	0	0	0	0	0	0	0	7.10819e-07	5.55265e-07	9.63714e-06	0	0	0	0	0	5.3157e-07	1.24704e-06	0	0	9.03493e-07	0
4.2.2.5	8.0694e-07	2.17952e-06	8.14463e-06	0	0	0	1.85054e-05	0	1.1292e-05	1.83259e-06	2.57144e-05	6.96233e-06	4.4701e-06	5.92813e-06	6.58673e-06	1.65852e-06	9.29234e-06	1.02101e-05	8.06155e-06	3.3786e-05	5.21209e-06	7.86963e-06	3.50337e-06	1.20647e-05	1.94895e-05	2.36833e-05	6.454e-07	1.4197e-05	2.20508e-05	3.26652e-06	5.46944e-07	3.29889e-06	1.01341e-05	7.20129e-07	4.27794e-06	2.03036e-06	1.63135e-06	4.95392e-06	3.2372e-05	1.63883e-05	1.3877e-06	1.5242e-05	1.31946e-05	4.50271e-06	4.2451e-05	3.2129e-06	4.73558e-06	3.98148e-06	2.46564e-05	2.26659e-07	3.3187e-05	1.11602e-05	1.68213e-05	2.12263e-05	2.73065e-06	1.69532e-05	3.5142e-05	1.40093e-05	1.25234e-05	8.74704e-06	0	3.10705e-06	1.00026e-05	2.33619e-06	2.01266e-05	0	2.04957e-06	0	2.10987e-05	6.29467e-06	1.29562e-05	1.07004e-07	1.58432e-05	0	5.79356e-05	3.81186e-06	0	1.46313e-05	7.42255e-07
4.2.2.6	1.28647e-05	0	0	9.54259e-07	4.69351e-06	0	0	0	0	0	0	0	1.59543e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1259e-07	1.11578e-07	0	0	8.43066e-07	0	0	0	0	0	0	0	0	0	1.49685e-07	0	0	0	1.79316e-06	4.22512e-06	0	1.3017e-05	0	0	0	0	0	1.00957e-05	0	0	0	0	0	5.30269e-07	0	0	0	4.18495e-07	3.26627e-07	0	0	0	0	4.94438e-06	0	4.73342e-07	0	1.61246e-07	1.34011e-06
4.2.2.7	4.31668e-06	0	1.3268e-06	0	0	0	3.09672e-06	0	1.05883e-05	7.98464e-06	5.10125e-06	1.24658e-05	2.48246e-06	5.91669e-06	5.26519e-06	2.2037e-06	7.39252e-06	1.43391e-05	3.5106e-06	3.96849e-06	4.98812e-06	9.36894e-06	7.91407e-07	9.83787e-06	6.1796e-06	9.33364e-06	6.99659e-07	1.14047e-05	1.33623e-05	3.35294e-06	0	5.17921e-06	8.56694e-06	1.28493e-05	5.01718e-06	4.41342e-06	3.42043e-06	3.20002e-06	2.20167e-05	8.98736e-06	1.75087e-06	1.37486e-05	8.34597e-06	8.06764e-07	8.68469e-06	3.20354e-06	1.0718e-06	2.12865e-06	2.70471e-05	0	4.93318e-05	1.20467e-05	1.11154e-05	1.82689e-05	1.39528e-06	5.61417e-06	8.08031e-05	1.18033e-05	4.29923e-06	7.15738e-06	0	3.30939e-06	6.85416e-06	0	8.43716e-06	5.90099e-07	7.64499e-07	0	2.54549e-06	5.40381e-06	1.45068e-05	4.67322e-07	1.42449e-06	9.94634e-07	5.33582e-06	5.86829e-06	0	4.75825e-06	0
4.2.2.8	9.19212e-07	0	1.06047e-06	1.18841e-06	0	0	1.84212e-06	0	5.05619e-06	6.68945e-06	1.3728e-06	3.59523e-06	4.35346e-07	3.78255e-06	1.79469e-06	2.9998e-06	0	7.25198e-06	3.29444e-06	3.79468e-06	1.69862e-06	2.64313e-06	0	1.58899e-06	8.16749e-06	5.46918e-06	0	7.61127e-06	1.65593e-05	1.31513e-06	0	7.72383e-07	3.58813e-06	2.66829e-07	3.36431e-06	3.72544e-06	2.05841e-06	4.79513e-06	3.31875e-05	4.70016e-06	1.46162e-06	1.26682e-05	1.04368e-05	0	7.97163e-06	3.93405e-07	0	0	8.42146e-06	6.40157e-06	4.75032e-05	1.22302e-05	1.06266e-05	1.98756e-05	4.98773e-06	2.04999e-06	9.24942e-05	1.23654e-05	1.72898e-06	9.5928e-06	0	2.22547e-06	1.73144e-06	1.7465e-06	8.24098e-06	8.01569e-07	1.23848e-06	0	3.80881e-06	7.72195e-06	2.52745e-07	3.90286e-07	1.16729e-06	7.17084e-06	0	5.94218e-07	0	3.08844e-05	0
4.2.2.9	0	0	2.47124e-07	0	2.57077e-07	0	2.27478e-06	0	0	3.58132e-05	2.14495e-07	0	8.02751e-06	0	3.12055e-06	0	0	1.84916e-06	6.09276e-07	0	3.93881e-06	0	2.69171e-07	0	1.44835e-06	0	0	2.40261e-06	7.09445e-07	7.3572e-06	0	0	0	0	0	0	6.2389e-07	4.32196e-06	0	1.57324e-06	0	0	7.61425e-07	7.87362e-07	0	9.60786e-07	1.13731e-06	7.15322e-06	0	2.30732e-06	0	0	0	0	1.21919e-06	3.86211e-07	5.31104e-07	3.13257e-07	7.28781e-07	1.43996e-06	6.17444e-07	1.81846e-06	0	8.68634e-08	0	4.0219e-07	0	0	6.72159e-07	1.24589e-06	1.74317e-06	1.05791e-05	8.57665e-07	0	1.1674e-06	6.08374e-07	0	0	0
4.2.2.n1	5.23602e-05	0	2.75381e-06	8.36522e-05	0.00019721	0.000434364	0	0.000545939	1.49213e-05	0	1.88615e-06	3.21207e-05	5.35468e-06	4.02602e-06	0	0	0	0	1.72495e-06	0	2.18729e-05	2.01235e-05	2.6572e-05	0	8.66688e-07	0	9.66877e-05	0	2.85106e-07	0	9.32548e-06	3.84826e-05	9.53702e-05	6.31613e-06	9.83179e-06	7.95921e-05	0	5.37919e-06	6.78933e-06	3.04197e-06	0	9.42208e-07	8.30854e-06	2.88526e-07	1.0846e-07	1.79753e-06	3.58417e-07	4.65691e-06	9.55171e-06	4.14817e-05	0	0.00225555	9.72956e-06	1.82667e-07	0	1.8934e-07	3.72944e-06	0.00207474	0	7.15949e-08	0	3.49902e-05	2.23566e-07	1.37475e-05	0	1.60422e-06	4.84512e-06	0.000156742	2.7476e-06	3.24493e-05	5.91678e-06	3.28537e-06	0	0.000199897	1.66091e-06	1.44772e-06	1.02913e-07	2.39362e-06	6.94029e-06
4.2.2.n2	7.63971e-06	0	2.76787e-07	1.27859e-05	2.58139e-05	0.000101975	0	0.000100974	3.30072e-06	0	2.75852e-07	1.02029e-05	8.4691e-07	0	0	0	0	0	2.07301e-07	0	3.77519e-06	2.80745e-06	3.50082e-06	0	1.10411e-06	0	2.07031e-05	0	0	0	1.40943e-06	7.39996e-06	3.58434e-05	1.8069e-06	1.64528e-06	3.50639e-05	0	1.89496e-06	2.07801e-06	3.43168e-07	0	0	1.9304e-06	0	2.27822e-07	3.43912e-07	0	8.25132e-08	1.75109e-06	3.33903e-06	0	8.33353e-06	2.17673e-07	0	0	0	8.26394e-07	6.66556e-06	0	0	8.0562e-08	8.74643e-06	2.45569e-07	5.77215e-06	0	2.95811e-07	2.92044e-06	3.50071e-05	2.51498e-07	3.76509e-06	4.48369e-07	1.51538e-06	0	4.91121e-05	0	5.79132e-08	0	2.59718e-07	1.78401e-06
4.2.3.1	8.05619e-05	5.2424e-05	5.8778e-05	0.000149705	9.70283e-05	0.000125972	8.8588e-05	0.000126175	8.11014e-05	8.33948e-05	7.11573e-05	0.000103735	0.00012326	7.01788e-05	6.44486e-05	2.42452e-05	5.10106e-05	8.59667e-05	8.83147e-05	0.000122178	8.94485e-05	7.83269e-05	6.97229e-05	9.13013e-05	7.66677e-05	0.000135961	0.000162685	7.51367e-05	0.000116812	7.19318e-05	1.94337e-05	0.000156041	0.000160041	7.89143e-05	8.41701e-05	9.90882e-05	1.16948e-05	6.33541e-05	9.89243e-05	0.00010394	2.22261e-05	7.33475e-05	9.49281e-05	8.70304e-05	0.000111187	3.28744e-05	8.84566e-05	6.99622e-05	0.000119603	7.03321e-05	0.000112279	8.47703e-05	9.80396e-05	9.94176e-05	8.29805e-05	9.59263e-05	0.00016927	9.86758e-05	8.00568e-05	6.0637e-05	5.86512e-05	0.000129273	0.000105376	0.000121054	7.9754e-05	7.04452e-05	9.3164e-05	0.000138773	8.13777e-05	0.000125881	0.000103441	4.97394e-05	6.91294e-05	0.000115644	0.000171628	8.31463e-05	3.92437e-05	9.49931e-05	0.000163309
4.2.3.12	3.68687e-06	2.0294e-07	0	8.25692e-06	4.22456e-05	4.26555e-06	0	1.88811e-07	1.62806e-06	2.19594e-07	0	4.33823e-06	6.423e-08	0	0	0	0	2.36764e-07	3.44536e-07	0	6.76744e-06	1.38723e-06	0	0	0	0	1.54455e-05	0	2.34627e-06	0	1.64419e-06	1.5606e-06	1.1016e-05	4.17412e-06	2.88081e-06	4.12404e-06	0	0	5.3201e-07	5.09302e-07	0	1.9258e-06	2.94418e-06	1.89943e-07	0	4.4031e-07	6.01621e-07	6.82385e-07	0	4.40686e-06	0	1.40607e-06	3.61004e-06	0	0	5.47992e-06	4.2081e-07	1.84014e-07	5.70995e-06	4.2917e-07	0	5.42101e-07	0	9.40942e-07	0	0	0	8.90892e-06	0	1.14051e-05	3.48595e-06	0	0	2.90031e-06	2.95465e-07	9.63214e-08	0	0	0
4.2.3.134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.70286e-07	0	0	0	1.66551e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49726e-06	0	0	0	0	0	0	1.11421e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49427e-05	7.68621e-07	0	0	0	0	0	2.5516e-06	0	0
4.2.3.153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.3.2	4.15993e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.3.3	0.000220735	6.92998e-05	0.000163102	0.000294297	0.000166476	0.000128585	0.000235058	0.000118456	0.000185555	0.000154215	0.000164587	0.000192292	0.000149474	5.75534e-05	0.000165221	5.41513e-05	0.000237554	0.000106094	0.000188659	0.000226463	0.000212755	0.0001307	0.000117501	0.000125624	0.000197472	0.000238323	0.000114049	9.70274e-05	0.000303742	0.000160767	4.97482e-05	0.000178464	0.000155854	0.000143864	0.000170838	0.000117756	2.56369e-05	0.000213924	0.000142242	0.00014707	3.20042e-05	0.000129841	0.000187459	0.000213557	0.000196498	5.91276e-05	0.000215336	0.000234696	0.000229424	7.00008e-05	0.000139907	0.000154149	0.000191676	0.000189351	0.000130869	0.000163508	0.000165913	0.000170187	0.000156273	0.000124592	0.000154723	0.000243085	0.00015203	6.65324e-05	0.000163926	0.000226795	0.00015683	0.000136644	0.000178845	0.000189559	0.000385925	0.000146684	0.000147031	0.000131857	0.000263218	0.000245978	5.80799e-05	0.000199079	7.96354e-05
4.2.3.4	0.000145826	0.000160639	8.07841e-05	0.000155596	0.000142692	0.000209252	0.000177057	0.000193223	0.000139423	9.59074e-05	0.000139807	0.000134598	0.000113774	0.000142417	0.000123369	0.000109469	0.000188896	0.000123976	0.000171458	0.00014901	0.0001709	0.000109177	0.000136487	0.000128394	0.000134233	0.000146413	0.000170968	0.000132118	0.00015892	0.000120941	7.9431e-05	0.000144173	0.000122796	8.36652e-05	0.000141533	0.000113379	0.000141027	0.000151489	0.000131225	0.000150939	0.000121877	0.000120084	0.000134833	0.00016659	0.000165421	0.000109321	0.000150153	0.000166431	0.000139267	0.000192798	0.000118984	0.00011274	0.000134784	0.000112546	0.000162106	0.000189794	0.000159537	0.000130413	0.000143879	0.000139671	0.000171256	0.000156799	0.000132693	0.000316706	0.000101257	0.000170567	0.000133414	0.000164709	0.000124634	0.000183151	0.000123335	0.000111356	0.000150522	0.00023001	0.00016478	0.000146797	9.19985e-05	0.000123651	0.000229777
4.2.3.5	0.000146311	0.000127912	0.000195974	0.000155561	7.55834e-05	0.000143729	0.000168071	0.000105684	0.000162827	0.000213736	0.000199563	0.000157421	0.000139562	0.000124066	0.000181042	0.000237875	0.000155951	0.0001547	0.000200452	0.000205779	0.00017404	0.000151594	0.000121899	0.000147905	0.000165405	0.000164328	0.000119534	0.000168792	0.000194158	0.000159143	8.72465e-05	0.000136367	0.000102753	0.000103352	0.000152587	0.00010082	0.000137135	0.000208683	0.000137327	0.000181517	0.000118783	0.000175688	0.000179786	0.000223273	0.000190957	0.000126589	0.000216805	0.000199714	0.000159217	0.000211793	0.000136309	0.000142756	0.00015051	0.000171676	0.000175762	0.000214009	0.000207608	0.00015469	0.000167594	0.000186721	0.000199097	0.000128744	0.000152648	0.000150289	0.000159367	0.000211729	0.000166468	0.0001329	0.000148364	0.000191217	0.000154094	0.000149557	0.000178746	0.00015422	0.000162948	0.000178945	0.000120859	0.00016365	0.000241196
4.2.99.18	0.000289858	0.000268189	0.000196511	0.000323821	0.000190346	0.00041683	0.000257636	0.000398507	0.000223873	0.000145452	0.000203828	0.000283536	0.00013953	0.00022969	0.000305502	7.94241e-05	0.000354776	0.000196889	0.000228812	0.000274269	0.000287546	0.00023417	0.000272827	0.000421373	0.000266473	0.000238134	0.000218968	0.000213126	0.000254745	0.000231037	5.07932e-05	0.000216815	0.000206311	0.000136801	0.000229218	0.000186294	9.5918e-05	0.000236314	0.000191287	0.000254507	4.27533e-05	0.000250979	0.000258032	0.000255269	0.000283988	6.52191e-05	0.000235576	0.000234672	0.000232318	0.000299571	0.000204294	0.000192745	0.000223009	0.000241849	0.000278949	0.000300608	0.000189325	0.000205666	0.000256149	0.000225307	0.000156885	0.000186576	0.000220573	0.000283828	0.000233917	0.000269944	0.000203416	0.000323637	0.000208902	0.000307075	0.000191873	0.000162755	0.000228083	0.00028031	0.000246323	0.000226241	0.000148743	0.000242955	0.000358855
4.2.99.20	1.74791e-05	0	3.86496e-07	2.81332e-05	6.18359e-05	8.96928e-05	0	8.19652e-05	6.5794e-06	0	1.20938e-07	1.10252e-05	2.40313e-06	1.52523e-07	0	1.99941e-07	0	0	4.85511e-07	1.76406e-07	3.80622e-06	2.99302e-06	6.23685e-06	0	1.14613e-06	2.86404e-07	4.61107e-05	0	2.20024e-07	1.71306e-07	1.56958e-06	1.6615e-05	2.64683e-05	3.3967e-06	1.84173e-06	2.02146e-05	0	7.07357e-07	3.72246e-06	8.07184e-07	0	0	1.06657e-06	1.63295e-07	0	3.14849e-07	0	1.00713e-06	2.36571e-06	5.45036e-06	0	1.47671e-05	1.78564e-06	0	6.70374e-07	0	1.00149e-06	1.34815e-05	0	0	0	1.00916e-05	4.48992e-07	1.12337e-05	0	0	4.07439e-06	7.23848e-05	7.79675e-07	1.1628e-05	6.8343e-07	1.90561e-06	0	5.32805e-05	0	6.38998e-07	1.9354e-07	2.00792e-06	1.0406e-05
4.2.99.21	0	0	0	3.12849e-06	0	0	0	0	0	0	0	0	3.01625e-08	2.31407e-06	0	0	0	0	0	0	0	0	7.69827e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38039e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.35667e-06	0	0	0	0	0	0	0	0	0	0	0
4.2.99.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.3.1.1	0.000115203	1.49944e-05	2.68471e-05	0.000155107	0.000215287	0.000191412	1.49907e-05	0.00021074	4.97104e-05	2.66506e-05	4.29173e-05	6.90938e-05	3.6794e-05	6.80759e-05	6.52157e-05	1.95753e-05	1.30877e-05	3.70857e-05	6.97764e-05	4.06593e-05	4.21532e-05	3.68511e-05	4.86855e-05	2.76404e-05	1.76363e-05	5.23798e-05	0.000127174	3.70988e-05	4.43083e-05	7.09096e-05	3.00874e-05	8.45789e-05	0.000109683	3.99643e-05	5.69667e-05	0.000130919	0.000154287	0.000151697	8.16695e-05	2.89546e-05	1.68522e-05	6.71048e-05	4.88029e-05	3.97845e-05	3.03552e-05	5.4637e-06	4.26735e-05	3.58132e-05	4.81535e-05	0.00015153	5.84401e-05	4.89039e-05	4.76662e-05	4.33392e-05	5.09685e-05	4.77091e-05	0.000106666	4.98966e-05	4.15789e-05	2.66215e-05	4.3109e-05	6.43355e-05	2.53553e-05	2.34296e-05	3.03521e-05	9.7246e-05	6.68799e-05	0.000225593	1.41055e-05	0.0001122	5.81621e-05	1.34753e-05	3.82008e-05	9.6188e-05	2.44628e-05	1.81361e-05	2.80462e-05	6.74472e-05	1.69958e-05
4.3.1.12	1.73107e-06	0	2.74776e-06	3.16949e-06	4.3942e-08	0	5.73804e-07	1.03465e-07	4.30483e-07	0	1.64923e-06	2.33087e-06	0	0	2.24512e-06	0	2.63659e-06	1.01892e-06	4.82576e-07	5.29736e-08	1.94354e-05	3.6279e-06	4.39477e-06	1.05258e-06	0	0	0	4.96355e-07	6.45607e-07	1.66594e-06	6.56438e-07	2.3567e-06	0	2.75592e-06	4.57048e-07	1.3205e-07	0	1.63227e-06	3.37474e-07	1.0086e-06	9.11132e-07	4.86761e-06	1.00137e-06	2.98735e-07	2.4879e-06	2.51092e-07	2.74498e-07	1.00238e-06	1.12104e-06	1.83064e-07	0	1.76707e-06	1.40708e-07	3.47017e-06	0	1.74005e-05	1.19932e-06	1.97326e-06	1.92837e-05	2.97819e-06	0	1.49493e-06	3.41601e-07	0	2.3472e-06	0	7.07679e-07	2.1116e-06	0	0	2.93186e-07	2.28584e-07	3.88461e-06	0	0	1.74353e-07	0	0	6.70058e-06
4.3.1.14	0	0	3.09493e-07	0	0	0	0	0	6.39222e-07	0	0	6.66868e-07	0	2.9879e-06	3.88068e-07	0	1.21862e-06	0	1.06462e-07	9.91753e-08	0	3.59785e-07	9.6286e-07	0	8.99607e-07	0	0	0	0	1.10189e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2454e-07	0	0	0	0	5.56543e-07	0	0	5.60333e-07	0	2.74291e-07	1.63043e-07	0	0	2.22486e-07	7.77717e-08	0	6.30481e-07	0	3.67774e-07	3.23525e-07	0	2.88659e-07	0	1.914e-07	0	0	2.39752e-06	1.25207e-07	7.77922e-07	4.55702e-06	0	0	1.72693e-06	0
4.3.1.15	2.98692e-05	4.26998e-06	3.05741e-06	7.10617e-05	0.000106089	1.14895e-05	1.32514e-06	1.95211e-07	1.95066e-05	1.82254e-05	1.18067e-06	4.28032e-05	2.01316e-05	5.84444e-05	6.16559e-06	1.45346e-06	5.63484e-06	2.32779e-06	7.56476e-06	4.56073e-06	4.97975e-06	1.10605e-05	1.73694e-05	2.65042e-05	8.50977e-06	4.91154e-06	9.71707e-05	2.20274e-06	1.0188e-05	3.19414e-06	6.33918e-06	4.0017e-05	5.51412e-05	9.08151e-06	7.8828e-06	7.45224e-05	0	2.75785e-06	2.44028e-05	4.24392e-06	1.91461e-06	5.11488e-06	1.89992e-05	1.32915e-05	4.98905e-06	3.31766e-06	1.28459e-05	4.47959e-06	2.59357e-05	2.33581e-05	1.04579e-05	2.95004e-05	9.28896e-06	1.09767e-05	3.61689e-06	4.01699e-06	9.05203e-06	2.47671e-05	2.81116e-06	1.15699e-05	5.89847e-06	3.64176e-05	1.47941e-06	2.65882e-05	4.12556e-06	1.74329e-06	1.37659e-05	0.00010432	5.1952e-06	3.28096e-05	1.30114e-05	4.59542e-06	3.14994e-06	6.59363e-05	1.42877e-05	4.93248e-06	1.49315e-06	7.90704e-06	0.00012888
4.3.1.16	0	0	0	7.69168e-07	0	0	0	0	0	0	0	0	0	1.0299e-06	0	0	0	0	0	0	1.512e-06	0	2.82676e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24265e-07	0	0	0	0	0	0	0	4.70794e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40814e-06	0	0	0	0	0	0	0	0	0	0	0
4.3.1.17	0.000180803	4.41656e-05	5.17874e-05	0.000282277	0.000510881	0.000394724	0.00010833	0.000340238	0.000184214	0.000129636	4.1231e-05	0.0002012	0.000147648	0.000153334	5.41879e-05	0.000132834	0.000185742	6.87989e-05	0.000109992	7.67705e-05	9.27447e-05	7.32526e-05	0.00013068	9.28628e-05	0.000117337	9.18295e-05	0.000258884	7.15689e-05	0.000146195	7.09878e-05	0.000105858	0.00023326	0.000314956	9.17608e-05	0.000123469	0.000305006	1.60221e-05	0.000136423	0.000151003	8.14925e-05	8.44343e-05	7.16406e-05	0.000117465	0.000119078	8.65837e-05	0.00015489	0.000110347	0.000128672	7.8701e-05	0.000252977	5.61496e-05	0.000111253	0.000133009	8.6777e-05	9.78891e-05	8.26735e-05	3.70106e-05	0.00011859	6.84139e-05	5.68868e-05	0.000102085	0.000371387	8.18421e-05	7.43267e-05	5.76967e-05	6.97109e-05	0.000185099	0.000384505	7.58205e-05	0.00027859	0.00010672	0.000111904	0.00010084	0.000280196	8.43852e-05	0.000137044	8.53358e-05	9.34875e-05	0.000131983
4.3.1.18	2.93146e-05	1.34958e-05	7.52852e-06	4.84658e-05	0.000150664	0.000110463	1.64162e-05	0.000160277	1.98106e-05	1.68908e-06	8.14178e-06	4.2663e-05	1.75806e-06	7.99668e-06	8.48388e-06	1.56562e-06	1.11066e-06	3.24695e-06	2.18449e-05	1.72302e-05	2.82995e-05	2.40144e-05	2.6625e-05	5.78794e-06	0	5.82939e-07	1.0258e-05	4.21524e-06	1.46402e-05	2.7049e-06	8.17378e-06	8.05937e-05	6.51099e-05	1.22336e-05	2.36325e-05	4.67314e-05	1.62294e-06	1.24585e-05	8.66136e-06	1.36093e-05	2.47995e-06	1.31183e-06	1.43645e-05	1.53821e-05	2.40913e-05	1.49363e-06	1.50859e-05	2.86562e-05	1.08255e-05	2.78978e-05	1.18246e-07	2.18265e-05	1.47769e-05	3.20848e-06	8.50513e-06	1.87044e-05	4.00702e-06	2.01951e-05	1.30608e-05	9.4806e-06	7.1706e-06	2.02163e-05	1.22162e-05	2.23378e-05	8.58671e-07	3.92632e-05	1.55171e-05	0.000138027	1.602e-05	2.40462e-05	8.22042e-06	1.48592e-05	3.82564e-06	7.26283e-05	3.40369e-06	8.92301e-06	3.19159e-06	7.21968e-08	4.27358e-06
